player,balls_faced,total_runs,fours,sixes,dismissals,pp_runs,death_runs,batting_avg,strike_rate,boundary_pct,balls_bowled,wickets,economy,bowl_avg,strike_rate_bowl,dot_pct,pp_wickets,death_wickets,stumpings,role,ewr_wpa_bat,rwpa_powerplay_bat,rwpa_middle_bat,rwpa_death_bat,ewr_wpa_bow,rwpa_powerplay_bow,rwpa_middle_bow,rwpa_death_bow,fran_runs,fran_balls_faced,fran_sr,fran_wickets,fran_balls_bowled,fran_economy,combined_ewr_wpa,recency_bonus,final_score,in_recent_squad
A Nel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,10.333333333333334,31.0,18.0,0.3888888888888889,1.0,0.0,0.0,Bowler,0.0,0.0,0.0,0.0,-0.0669179010652636,0.04199716824366137,-0.1882095316730265,-0.032235372744671136,0.0,0.0,0.0,1.0,18.0,10.333333333333334,-0.0669179010652636,0.0,-0.0669179010652636,False
AF Milne,31.0,23.0,0.0,1.0,5.0,0.0,17.0,4.6,74.19354838709677,0.03225806451612903,217.0,9.0,9.373271889400922,37.666666666666664,24.11111111111111,0.31797235023041476,3.0,5.0,0.0,Bowler,-0.11587811228754023,0.0,-0.14093004156432012,-0.08708817938858164,-0.06910367602542988,0.08834113769973055,-0.2391962720571525,0.07219795473400634,16.0,19.0,84.21052631578947,4.0,87.0,9.310344827586206,-0.06910367602542988,0.1,-0.07601404362797287,True
JEC Franklin,309.0,327.0,25.0,9.0,11.0,79.0,97.0,29.727272727272727,105.8252427184466,0.11003236245954692,155.0,9.0,8.70967741935484,25.0,17.22222222222222,0.25161290322580643,1.0,3.0,0.0,All-rounder,0.34090565208572626,0.48565774271896983,-0.5392564205205677,0.4276019660121519,-0.5299429822294172,-0.006577351176960363,-0.5400712332939306,-0.08586400722228438,327.0,309.0,105.8252427184466,9.0,155.0,8.70967741935484,-0.09451866507184545,0.0,-0.09451866507184545,False
DJ Thornely,54.0,39.0,2.0,2.0,3.0,4.0,0.0,13.0,72.22222222222221,0.07407407407407407,44.0,3.0,5.454545454545455,13.333333333333334,14.666666666666666,0.4318181818181818,0.0,0.0,0.0,Bowler,-0.303180555639923,-0.32640049546717337,-0.1452137021949291,0.0,-0.0962193948238504,0.0,-0.16182352765829386,0.0,39.0,54.0,72.22222222222221,3.0,44.0,5.454545454545455,-0.0962193948238504,0.0,-0.0962193948238504,False
TL Suman,587.0,676.0,55.0,26.0,30.0,185.0,144.0,22.533333333333335,115.1618398637138,0.13798977853492334,152.0,7.0,7.815789473684211,28.285714285714285,21.714285714285715,0.28289473684210525,0.0,2.0,0.0,All-rounder,-0.4753356786450265,-0.3965676397407867,0.3447306673402942,-0.4477918414393394,0.27822428227030993,-0.011691815465046208,0.2298473814452414,0.11498140358030741,80.0,72.0,111.11111111111111,0.0,36.0,8.333333333333334,-0.09855569818735829,0.0,-0.09855569818735829,False
N Wadhera,261.0,350.0,32.0,18.0,15.0,21.0,99.0,23.333333333333332,134.09961685823754,0.19157088122605365,12.0,0.0,6.5,999.0,999.0,0.16666666666666666,0.0,0.0,0.0,Batsman,-0.09553466451560712,-0.04601588653899208,-0.048220171765757214,-0.01227960213219196,0.025084821324123527,0.0,0.08779687463443235,0.0,350.0,261.0,134.09961685823754,0.0,12.0,6.5,-0.09553466451560712,0.1,-0.10508813096716783,True
L Ronchi,37.0,34.0,6.0,1.0,3.0,34.0,0.0,11.333333333333334,91.8918918918919,0.1891891891891892,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Wicketkeeper,-0.2238382044124116,-0.4053286404224751,0.0,0.0,0.0,0.0,0.0,0.0,34.0,37.0,91.8918918918919,0.0,0.0,0.0,-0.1119191022062058,0.0,-0.1119191022062058,False
Vishnu Vinod,58.0,56.0,3.0,3.0,6.0,10.0,12.0,9.333333333333334,96.55172413793103,0.10344827586206896,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,Wicketkeeper,-0.2115164163097962,-0.17274207605312936,0.045099632473978066,-0.1932790156495051,0.0,0.0,0.0,0.0,37.0,32.0,115.625,0.0,0.0,0.0,-0.1057582081548981,0.1,-0.11633402897038791,True
AP Tare,285.0,339.0,40.0,11.0,24.0,226.0,40.0,14.125,118.94736842105263,0.17894736842105263,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,6.0,Wicketkeeper,-0.23902929772167922,-0.006379980902662487,-0.12393626620144624,-0.13387402932511575,0.0,0.0,0.0,0.0,313.0,245.0,127.75510204081633,0.0,0.0,0.0,-0.11951464886083961,0.0,-0.11951464886083961,False
DR Smith,1803.0,2385.0,245.0,117.0,81.0,1213.0,168.0,29.444444444444443,132.27953410981698,0.20077648363838047,557.0,27.0,8.88689407540395,30.555555555555557,20.62962962962963,0.3016157989228007,5.0,7.0,0.0,All-rounder,2.344082758314912,1.1266771396913051,1.3237896578924293,-0.06738099836508059,-2.588164917119058,-0.5607773448488161,-1.198229283463334,-0.9685567583106272,620.0,494.0,125.50607287449394,10.0,180.0,8.0,-0.12204107940207298,0.0,-0.12204107940207298,False
A Dananjaya,5.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,80.0,0.0,25.0,0.0,11.28,999.0,999.0,0.24,0.0,0.0,0.0,Bowler,-0.007286053581901467,0.0,0.0,-0.05100237507331027,-0.15031554166113933,-0.18182086431461825,-0.14887332733988828,0.0,4.0,5.0,80.0,0.0,25.0,11.28,-0.15031554166113933,0.0,-0.15031554166113933,False
TS Mills,14.0,8.0,0.0,1.0,4.0,0.0,6.0,2.0,57.14285714285714,0.07142857142857142,218.0,11.0,9.605504587155963,31.727272727272727,19.818181818181817,0.3165137614678899,6.0,4.0,0.0,Bowler,-0.03845602137986514,0.0,0.011448334431944065,-0.1323101159115202,-0.14399189055055286,0.5329833240181648,-0.7532706493390587,0.056480036988154854,0.0,3.0,0.0,6.0,107.0,10.766355140186917,-0.14399189055055286,0.1,-0.15839107960560816,True
KH Pandya,1287.0,1647.0,144.0,61.0,74.0,74.0,669.0,22.256756756756758,127.97202797202797,0.1592851592851593,2183.0,80.0,7.267063673843335,33.05,27.2875,0.309665597801191,16.0,14.0,0.0,All-rounder,-1.4116507710336887,-0.5496053077355231,-0.7788367465738331,-0.1161143291027404,1.1229715263787599,-0.3254126702387522,1.6845517333352857,-0.22073503750047502,1143.0,853.0,133.99765533411488,54.0,1493.0,7.221701272605492,-0.14433962232746445,0.1,-0.1587735845602109,True
R Shukla,23.0,19.0,2.0,0.0,2.0,0.0,18.0,9.5,82.6086956521739,0.08695652173913043,130.0,7.0,10.015384615384615,31.0,18.571428571428573,0.2923076923076923,4.0,2.0,0.0,Bowler,-0.030894249531525562,0.0,-0.0015231302787029294,-0.06966796646785599,-0.17208048499760872,-0.008675824583561073,-0.19698970227232335,-0.006125839295018632,0.0,0.0,0.0,0.0,19.0,10.105263157894738,-0.17208048499760872,0.0,-0.17208048499760872,False
L Wood,3.0,9.0,0.0,1.0,0.0,0.0,9.0,9.0,300.0,0.3333333333333333,38.0,1.0,14.842105263157896,94.0,38.0,0.21052631578947367,0.0,0.0,0.0,Bowler,0.0015635127407598436,0.0,0.0,0.01719864014835828,-0.1647972415865938,-0.2370062408264632,0.019148534211381747,-0.07704262043461277,9.0,3.0,300.0,1.0,38.0,14.842105263157896,-0.1647972415865938,0.1,-0.1812769657452532,True
T Stubbs,239.0,405.0,26.0,26.0,9.0,10.0,270.0,45.0,169.4560669456067,0.2175732217573222,25.0,4.0,6.959999999999999,7.25,6.25,0.36,0.0,0.0,0.0,Batsman,-0.17357007427036802,0.10396829628995194,-0.5913827092596993,0.29205730008803604,-0.004528748552356301,0.0,-0.03140393377852674,0.021440686963342875,27.0,35.0,77.14285714285715,1.0,12.0,7.0,-0.17357007427036802,0.1,-0.19092708169740485,True
Mohammad Nabi,155.0,215.0,18.0,11.0,16.0,20.0,129.0,13.4375,138.70967741935485,0.1870967741935484,419.0,15.0,7.5465393794749405,35.13333333333333,27.933333333333334,0.34844868735083534,7.0,2.0,0.0,All-rounder,0.25963842338346704,-0.001910382887347191,-0.321886527539879,0.6336879318849126,-0.6089780901240572,-0.12159246284498502,-0.4239516184054356,-0.10703625876318712,35.0,31.0,112.90322580645163,2.0,74.0,8.91891891891892,-0.1746698333702951,0.1,-0.19213681670732463,True
Anmolpreet Singh,117.0,139.0,19.0,3.0,9.0,116.0,0.0,15.444444444444445,118.80341880341881,0.18803418803418803,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Wicketkeeper,-0.3525937504983334,-0.4191160302970182,-0.023886374175246892,0.0,0.0,0.0,0.0,0.0,29.0,27.0,107.40740740740742,0.0,0.0,0.0,-0.1762968752491667,0.1,-0.1939265627740834,True
Akash Madhwal,5.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,80.0,0.0,279.0,22.0,9.268817204301076,19.59090909090909,12.681818181818182,0.2974910394265233,5.0,8.0,0.0,Bowler,0.005531222254625054,0.0,0.0,0.03871855578237538,-0.18863685201559496,0.25288708883247274,-0.4019549995936038,-0.059852473729259045,4.0,5.0,80.0,22.0,279.0,9.268817204301076,-0.18863685201559496,0.1,-0.20750053721715447,True
M de Lange,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,50.0,0.0,116.0,6.0,8.844827586206897,28.5,19.333333333333332,0.33620689655172414,2.0,3.0,0.0,Bowler,-0.008569850279468985,0.0,0.0,-0.13711760447150376,-0.24651846487382978,-0.06797222296270491,0.06629380176385946,-0.30859481907338854,1.0,2.0,50.0,3.0,52.0,7.26923076923077,-0.24651846487382978,0.0,-0.24651846487382978,False
A Kamboj,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,68.0,2.0,10.147058823529411,57.5,34.0,0.27941176470588236,1.0,0.0,0.0,Bowler,-0.011224241702023869,0.0,0.0,-0.1795878672323819,-0.2276986487261111,-0.14617156796355718,-0.18198236696525,0.0,2.0,2.0,100.0,2.0,68.0,10.147058823529411,-0.2276986487261111,0.1,-0.25046851359872224,True
Naman Dhir,84.0,140.0,12.0,10.0,6.0,38.0,57.0,23.333333333333332,166.66666666666669,0.2619047619047619,29.0,0.0,11.379310344827587,999.0,999.0,0.10344827586206896,0.0,0.0,0.0,Bowler,0.2173115196077539,-0.29140269664567786,0.5342681180176923,0.05205735523850885,-0.23978322770605456,-0.08817103318224043,-0.39966380939214646,0.0,140.0,84.0,166.66666666666669,0.0,29.0,11.379310344827587,-0.23978322770605456,0.1,-0.26376155047666006,True
AN Ahmed,27.0,36.0,4.0,1.0,1.0,0.0,36.0,36.0,133.33333333333331,0.18518518518518517,362.0,15.0,8.535911602209945,34.333333333333336,24.133333333333333,0.3314917127071823,3.0,9.0,0.0,Bowler,-0.0612732811840067,0.0,0.0,-0.12935470472179192,-0.2668711496289244,-0.10515869771013607,-0.008966766232894075,-0.17486207930155093,22.0,21.0,104.76190476190477,10.0,197.0,8.101522842639593,-0.2668711496289244,0.0,-0.2668711496289244,False
MG Johnson,168.0,167.0,10.0,7.0,14.0,0.0,157.0,11.928571428571429,99.40476190476191,0.10119047619047619,1297.0,64.0,8.021588280647649,27.09375,20.265625,0.4109483423284503,26.0,30.0,0.0,All-rounder,-0.2244000965353315,0.0,-0.004432456758726177,-0.260039085586486,-0.32846428074099465,0.3247871974331501,-0.8170041071012281,0.15615515134633554,59.0,54.0,109.25925925925925,33.0,528.0,7.0227272727272725,-0.2764321886381631,0.0,-0.2764321886381631,False
SA Yadav,2521.0,3594.0,385.0,130.0,111.0,859.0,694.0,32.37837837837838,142.5624752082507,0.2042840142800476,6.0,0.0,8.0,999.0,999.0,0.3333333333333333,0.0,0.0,0.0,Batsman,-0.2628247296457005,-2.3834158651669237,1.6523594929032255,0.46510401790979805,0.002819338131273465,0.01691602878764079,0.0,0.0,2986.0,2047.0,145.87200781631654,0.0,0.0,0.0,-0.2628247296457005,0.1,-0.28910720261027056,True
Rasikh Salam,40.0,40.0,5.0,0.0,5.0,0.0,29.0,8.0,100.0,0.125,207.0,9.0,9.884057971014492,37.888888888888886,23.0,0.27053140096618356,0.0,3.0,0.0,Bowler,0.1625421965450003,0.0,0.08116508105832196,0.20328376289542857,-0.2972813535493103,-0.13687122512609287,-0.19508656243542058,-0.008407820125378074,5.0,4.0,125.0,0.0,27.0,9.333333333333334,-0.2972813535493103,0.0,-0.2972813535493103,False
BCJ Cutting,146.0,238.0,15.0,19.0,11.0,0.0,216.0,21.636363636363637,163.013698630137,0.2328767123287671,288.0,12.0,8.958333333333334,35.833333333333336,24.0,0.2673611111111111,0.0,3.0,0.0,Bowler,-0.19513288520516844,0.0,-0.3373540477892877,0.10212536425429009,-0.29876504274797705,-0.1923622651425161,-0.3595739110767952,0.22204977485175328,114.0,76.0,150.0,3.0,117.0,10.051282051282051,-0.29876504274797705,0.0,-0.29876504274797705,False
KT Maphaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,13.846153846153847,90.0,39.0,0.28205128205128205,1.0,0.0,0.0,Bowler,0.0,0.0,0.0,0.0,-0.2720781185626418,-0.4941084608343758,0.0017386069371966946,0.011000874901735885,0.0,0.0,0.0,1.0,39.0,13.846153846153847,-0.2720781185626418,0.1,-0.299285930418906,True
RR Raje,18.0,20.0,1.0,1.0,1.0,0.0,20.0,20.0,111.11111111111111,0.1111111111111111,144.0,7.0,8.916666666666666,30.571428571428573,20.571428571428573,0.2708333333333333,0.0,1.0,0.0,Bowler,-0.05129054192335025,0.0,0.0,-0.13677477846226735,-0.3398392405440812,-0.044202566752838304,-0.42079504856394084,0.05435853299268097,20.0,18.0,111.11111111111111,7.0,144.0,8.916666666666666,-0.3398392405440812,0.0,-0.3398392405440812,False
RT Ponting,129.0,91.0,5.0,2.0,8.0,45.0,0.0,11.375,70.54263565891473,0.05426356589147287,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Wicketkeeper,-0.7557224076892645,-0.9835363720628105,0.0520645672365078,0.0,0.0,0.0,0.0,0.0,52.0,76.0,68.42105263157895,0.0,0.0,0.0,-0.37786120384463223,0.0,-0.37786120384463223,False
R Shepherd,68.0,115.0,7.0,10.0,6.0,0.0,91.0,19.166666666666668,169.11764705882354,0.25,133.0,6.0,11.729323308270676,43.333333333333336,22.166666666666668,0.2857142857142857,2.0,3.0,0.0,Bowler,-0.24547033466021886,0.0,-0.08556970189571145,-0.2681963686440158,-0.34550462812649885,0.025244497300758624,-0.5576017748561733,0.1089192746635402,57.0,24.0,237.5,2.0,76.0,12.789473684210527,-0.34550462812649885,0.1,-0.38005509093914874,True
AS Roy,24.0,26.0,3.0,0.0,3.0,4.0,22.0,8.666666666666666,108.33333333333333,0.125,142.0,6.0,8.070422535211268,31.833333333333332,23.666666666666668,0.3380281690140845,1.0,1.0,0.0,Bowler,-0.20731363104627346,-0.08243887654985468,-0.2153200235763818,-0.16869676972787873,-0.4217416968176361,-0.12329137835687021,-0.39076566159859766,0.003214984655232527,0.0,0.0,0.0,1.0,15.0,4.4,-0.4217416968176361,0.0,-0.4217416968176361,False
R McLaren,178.0,159.0,14.0,1.0,8.0,12.0,69.0,19.875,89.32584269662921,0.08426966292134831,372.0,14.0,9.0,39.857142857142854,26.571428571428573,0.3118279569892473,4.0,7.0,0.0,All-rounder,-0.18868353941961005,-0.05724337844208177,-0.15369136597474342,-0.009549391534179837,-0.6658266219284004,-0.12657681695610368,-0.19427464322406135,-0.3986708570650418,66.0,71.0,92.95774647887323,5.0,215.0,7.841860465116278,-0.4272550806740052,0.0,-0.4272550806740052,False
CJ Anderson,436.0,538.0,40.0,31.0,22.0,52.0,175.0,24.454545454545453,123.39449541284404,0.1628440366972477,315.0,14.0,10.0,37.5,22.5,0.2507936507936508,2.0,7.0,0.0,All-rounder,0.1933660787655055,-0.16878439886430177,0.648565775238841,-0.2731102921893888,-1.0551519063363781,-0.24620521625980749,-0.09173345144458758,-0.817703896378305,379.0,284.0,133.45070422535213,5.0,138.0,9.608695652173912,-0.4308929137854363,0.0,-0.4308929137854363,False
M Ashwin,50.0,35.0,2.0,1.0,8.0,0.0,30.0,4.375,70.0,0.06,898.0,35.0,7.8975501113585755,33.77142857142857,25.65714285714286,0.3151447661469933,2.0,7.0,0.0,Bowler,-0.5064043030006891,0.0,-0.2630806532338573,-0.5471662315672451,-0.4814582021606552,-0.18682772041258705,-0.46473156658184694,0.1540167350956723,12.0,14.0,85.71428571428571,9.0,179.0,7.810055865921788,-0.4814582021606552,0.1,-0.5296040223767208,True
HR Shokeen,67.0,66.0,9.0,0.0,3.0,1.0,23.0,22.0,98.50746268656717,0.13432835820895522,213.0,5.0,9.014084507042254,64.0,42.6,0.36619718309859156,2.0,1.0,0.0,Bowler,0.0953891887697639,0.026333233753203518,0.08940352159324998,0.022364010484398726,-0.5025122240217753,-0.15688843478724337,-0.33100624503739046,-0.08539391377767327,66.0,67.0,98.50746268656717,5.0,213.0,9.014084507042254,-0.5025122240217753,0.1,-0.5527634464239529,True
RP Meredith,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,415.0,21.0,8.978313253012047,29.571428571428573,19.761904761904763,0.3542168674698795,2.0,14.0,0.0,Bowler,0.0006414920242301862,0.0,0.0,0.00705641226653205,-0.502811564151495,-0.2557337229176885,-0.27367044620514563,-0.009755218943226786,0.0,3.0,0.0,17.0,307.0,8.794788273615636,-0.502811564151495,0.1,-0.5530927205666445,True
J Suchith,62.0,70.0,6.0,3.0,4.0,0.0,56.0,17.5,112.90322580645163,0.14516129032258066,434.0,20.0,8.350230414746544,30.2,21.7,0.3225806451612903,3.0,1.0,0.0,Bowler,0.14143497880099656,0.0,-0.0651534928010215,0.27502475166701634,-0.5967762920449782,-0.1129051483165622,-0.5029712382328188,-0.022151722918061043,48.0,33.0,145.45454545454547,10.0,253.0,8.75098814229249,-0.5967762920449782,0.0,-0.5967762920449782,False
AT Rayudu,3490.0,4348.0,359.0,173.0,152.0,777.0,1179.0,28.605263157894736,124.58452722063038,0.1524355300859599,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,Batsman,-0.6560678402473898,-3.1402217953823497,1.9444857601376613,0.5340286433619342,0.0,0.0,0.0,0.0,2416.0,1964.0,123.0142566191446,0.0,0.0,0.0,-0.6560678402473898,0.0,-0.6560678402473898,False
DR Sams,48.0,44.0,1.0,3.0,10.0,1.0,27.0,4.4,91.66666666666666,0.08333333333333333,389.0,15.0,8.143958868894602,35.2,25.933333333333334,0.36503856041131105,8.0,2.0,0.0,Bowler,-0.35202917135220957,0.045678406608347495,-0.1593252242028663,-0.4584005858528217,-0.6373647666703164,-0.11741168155094646,-0.013303245359514278,-0.5558039348758183,38.0,40.0,95.0,14.0,274.0,8.211678832116789,-0.6373647666703164,0.1,-0.7011012433373481,True
AM Rahane,3858.0,4642.0,479.0,103.0,156.0,2319.0,509.0,29.756410256410255,120.32141005702437,0.15085536547433903,6.0,1.0,5.0,5.0,6.0,0.3333333333333333,0.0,0.0,0.0,Batsman,-0.7111922599979348,-0.23868255371435976,-0.25881856377512136,-0.21922140891590258,-0.004230555603527487,0.0,-0.025383333621164926,0.0,148.0,147.0,100.68027210884354,1.0,6.0,5.0,-0.7111922599979348,0.0,-0.7111922599979348,False
N Thushara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,8.0,9.034883720930232,32.375,21.5,0.28488372093023256,6.0,2.0,0.0,Bowler,0.0,0.0,0.0,0.0,-0.6762790494058012,-0.25586906602941284,-0.33431495604409056,-0.20405067548447237,0.0,0.0,0.0,8.0,172.0,9.034883720930232,-0.6762790494058012,0.1,-0.7439069543463813,True
AS Joseph,32.0,27.0,3.0,0.0,1.0,0.0,24.0,27.0,84.375,0.09375,454.0,22.0,9.343612334801762,32.13636363636363,20.636363636363637,0.3568281938325991,2.0,13.0,0.0,Bowler,-0.1026064449922615,0.0,-0.003970613411730309,-0.19482937376077636,-0.7447845358223576,-0.26488747362951576,-0.5427649573954962,0.013653058033776096,15.0,13.0,115.38461538461537,6.0,55.0,9.709090909090909,-0.7447845358223576,0.0,-0.7447845358223576,False
C Green,472.0,707.0,62.0,32.0,20.0,196.0,204.0,35.35,149.78813559322032,0.19915254237288135,462.0,20.0,8.766233766233766,33.75,23.1,0.3225108225108225,3.0,5.0,0.0,All-rounder,-0.30404945127184396,-0.7996200430764733,0.09644524451549343,0.3798001703015187,-1.0519183999802744,-0.3469087507301501,0.06624351871887252,-0.8395595575781055,452.0,287.0,157.49128919860627,8.0,239.0,9.288702928870292,-0.6779839256260591,0.1,-0.7457823181886651,True
M Markande,44.0,48.0,5.0,1.0,3.0,0.0,48.0,16.0,109.09090909090908,0.13636363636363635,737.0,37.0,8.800542740841248,29.216216216216218,19.91891891891892,0.28493894165535955,0.0,3.0,0.0,Bowler,-0.3564137419398576,0.0,-0.09752520746190041,-0.5018979039824055,-0.6852130266600017,0.0,-0.23331620387303664,-0.4797888048762459,27.0,30.0,90.0,17.0,347.0,8.576368876080691,-0.6852130266600017,0.1,-0.7537343293260019,True
JP Duminy,1680.0,2029.0,126.0,79.0,49.0,235.0,882.0,41.40816326530612,120.77380952380952,0.12202380952380952,701.0,23.0,7.249643366619116,36.82608695652174,30.47826086956522,0.3338088445078459,3.0,3.0,0.0,All-rounder,-2.3931069185718075,-1.023668412798121,-1.4333341551314014,0.02116159724036118,0.8578893039776551,-0.2329487985947201,0.46718032626064254,0.6603720118599916,565.0,514.0,109.92217898832686,5.0,158.0,6.417721518987342,-0.7676088072970761,0.0,-0.7676088072970761,False
JDS Neesham,93.0,92.0,6.0,2.0,8.0,0.0,42.0,11.5,98.9247311827957,0.08602150537634409,222.0,8.0,9.243243243243244,42.75,27.75,0.28378378378378377,1.0,0.0,0.0,Bowler,-0.3975717733397342,0.0,-0.31372357563883957,-0.21209715684274438,-0.7451214729359966,-0.2200735438815831,-0.4881078367519186,-0.13763218323979173,0.0,2.0,0.0,5.0,54.0,7.555555555555555,-0.7451214729359966,0.1,-0.8196336202295963,True
DS Kulkarni,113.0,104.0,7.0,2.0,9.0,0.0,99.0,11.555555555555555,92.03539823008849,0.07964601769911504,1876.0,91.0,8.03731343283582,27.615384615384617,20.615384615384617,0.39552238805970147,46.0,24.0,0.0,Bowler,-0.5199794589899961,0.0,-0.07952007845286373,-0.5785070245167773,-0.7817923331423917,0.23866959629911852,0.38442275635468437,-1.4173866953880239,26.0,46.0,56.52173913043478,39.0,722.0,7.761772853185596,-0.7817923331423917,0.1,-0.859971566456631,True
SS Tiwary,1291.0,1494.0,111.0,50.0,50.0,169.0,454.0,29.88,115.72424477149497,0.12470952749806352,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Batsman,-0.8067668305113328,0.09862781139222607,-0.309377984082583,-0.6147641442000155,0.0,0.0,0.0,0.0,728.0,577.0,126.16984402079723,0.0,0.0,0.0,-0.8067668305113328,0.1,-0.8874435135624662,True
TH David,417.0,659.0,38.0,46.0,23.0,0.0,540.0,28.652173913043477,158.0335731414868,0.2014388489208633,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Batsman,-0.8070316740308264,0.0,-1.0509934748168717,0.18590196812195697,0.0,0.0,0.0,0.0,658.0,414.0,158.93719806763283,0.0,0.0,0.0,-0.8070316740308264,0.1,-0.8877348414339091,True
HH Gibbs,837.0,886.0,83.0,31.0,32.0,447.0,72.0,27.6875,105.8542413381123,0.13620071684587814,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Batsman,-0.9133473101989806,-0.16746483478821123,-0.9141377841115692,0.13551884596965358,0.0,0.0,0.0,0.0,81.0,91.0,89.01098901098901,0.0,0.0,0.0,-0.9133473101989806,0.0,-0.9133473101989806,False
RG Sharma,5180.0,6628.0,599.0,281.0,232.0,2135.0,1513.0,28.56896551724138,127.95366795366796,0.16988416988416988,349.0,16.0,7.9426934097421205,28.875,21.8125,0.2521489971346705,2.0,7.0,0.0,All-rounder,-2.206880051736975,-2.6741504635370634,-1.8227291167936956,2.2772183699929904,0.5302521930836758,0.2915384059801191,0.08127727840111981,0.20301692644601935,5458.0,4271.0,127.79208616249123,1.0,65.0,10.523076923076923,-0.8383139293266497,0.1,-0.9221453222593148,True
UBT Chand,314.0,300.0,32.0,9.0,20.0,120.0,30.0,15.0,95.54140127388536,0.1305732484076433,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,Batsman,-0.9712906733974275,-1.0862060295170923,-0.01685707317875046,0.038973957317769516,0.0,0.0,0.0,0.0,102.0,94.0,108.51063829787233,0.0,0.0,0.0,-0.9712906733974275,0.0,-0.9712906733974275,False
R Vinay Kumar,289.0,310.0,21.0,9.0,26.0,0.0,262.0,11.923076923076923,107.26643598615917,0.10380622837370242,2179.0,127.0,8.318494722349701,23.787401574803148,17.15748031496063,0.35016062413951354,33.0,62.0,0.0,All-rounder,-1.4574484246980342,0.0,-0.0398853780857201,-1.568855270629411,-0.5824683627437394,-0.09685053189786079,-0.7879877875502003,0.29435065845635827,13.0,14.0,92.85714285714286,15.0,342.0,8.192982456140351,-1.0199583937208867,0.0,-1.0199583937208867,False
HH Pandya,1808.0,2525.0,189.0,136.0,89.0,160.0,1290.0,28.370786516853933,139.6570796460177,0.17975663716814158,1485.0,70.0,8.872727272727273,31.37142857142857,21.214285714285715,0.3239057239057239,13.0,30.0,0.0,All-rounder,0.47958856983479353,-0.6651545838111437,-0.9611436589710494,2.1138445875589356,-2.3347287682758444,-0.4004931320965472,-0.7715234662180414,-1.2098784077042022,1692.0,1167.0,144.98714652956298,58.0,1140.0,9.1,-0.9275700992205255,0.1,-1.020327109142578,True
PP Chawla,580.0,624.0,56.0,20.0,57.0,15.0,453.0,10.947368421052632,107.58620689655172,0.1310344827586207,3895.0,201.0,7.977920410783056,25.766169154228855,19.378109452736318,0.34017971758664955,21.0,41.0,0.0,All-rounder,-1.9838635189088678,0.009181351175755817,-0.23240708220066483,-1.8632514181723485,-0.3095253452087111,0.38575115268299875,-1.7659480766100923,1.0682875580877633,40.0,39.0,102.56410256410255,37.0,610.0,8.350819672131147,-1.1466944320587895,0.1,-1.2613638752646685,True
CJ Jordan,81.0,81.0,3.0,3.0,9.0,0.0,80.0,9.0,100.0,0.07407407407407407,709.0,35.0,9.30888575458392,31.428571428571427,20.257142857142856,0.28913963328631875,5.0,18.0,0.0,Bowler,-0.41318480574630273,0.0,-0.1556731107162405,-0.41054310456572995,-1.3270340134040237,-0.7131348420784199,-0.47653755414747867,-0.1935125627382389,6.0,13.0,46.15384615384615,3.0,140.0,10.32857142857143,-1.3270340134040237,0.1,-1.4597374147444262,True
NM Coulter-Nile,75.0,82.0,7.0,4.0,10.0,0.0,73.0,8.2,109.33333333333333,0.14666666666666667,892.0,52.0,7.567264573991032,21.634615384615383,17.153846153846153,0.4125560538116592,15.0,26.0,0.0,Bowler,0.1292493883242404,0.0,-0.04907092548819445,0.23002006914213102,-1.3944052305796704,-1.166498084130112,-0.05856189771723283,-0.21624228563522907,38.0,26.0,146.15384615384613,14.0,311.0,7.061093247588424,-1.3944052305796704,0.1,-1.5338457536376375,True
MM Patel,41.0,39.0,5.0,0.0,5.0,0.0,39.0,7.8,95.1219512195122,0.12195121951219512,1382.0,82.0,7.523878437047757,21.134146341463413,16.853658536585368,0.426917510853835,30.0,28.0,0.0,Bowler,0.05273486957075148,0.0,-0.0015811973860542024,0.09290255688662383,-1.5779114117422905,-1.6218466557337232,0.7792817274583723,-0.7695992637507812,2.0,8.0,25.0,42.0,708.0,7.533898305084746,-1.5779114117422905,0.0,-1.5779114117422905,False
